City,Date,PM2.5,PM10,AQI,AQI_Bucket,,,,,,,,,,3146
Ahmedabad,12/3/2019,41.61,83.5,134,Moderate,,,,,,,,,,
Ahmedabad,12/4/2019,77.66,99.48,140,Moderate,,,,,,,,,,
Ahmedabad,12/5/2019,65.48,121.86,197,Moderate,,,,,,,,,,
Ahmedabad,12/6/2019,64.87,122.33,344,Very Poor,,,,,,,,,,
Ahmedabad,12/7/2019,93.24,157.33,276,Poor,,,,,,,,,,
Ahmedabad,12/8/2019,92.26,135.81,293,Poor,,,,,,,,,,
Ahmedabad,12/9/2019,78.95,123.59,329,Very Poor,,,,,,,,,,
Ahmedabad,12/10/2019,86.88,143.98,458,Severe,,,,,,,,,,
Ahmedabad,12/11/2019,72.3,118.19,538,Severe,,,,,,,,,,
Ahmedabad,12/12/2019,62.39,116.84,520,Severe,,,,,,,,,,
Ahmedabad,12/13/2019,52.59,92.57,242,Poor,,,,,,,,,,
Ahmedabad,12/14/2019,63.33,99.3,157,Moderate,,,,,,,,,,
Ahmedabad,12/15/2019,48.58,93.92,177,Moderate,,,,,,,,,,
Ahmedabad,12/16/2019,45.47,89.73,145,Moderate,,,,,,,,,,
Ahmedabad,12/17/2019,54.42,102.4,237,Poor,,,,,,,,,,
Ahmedabad,12/18/2019,72.45,116.1,231,Poor,,,,,,,,,,
Ahmedabad,12/19/2019,89.97,155.63,391,Very Poor,,,,,,,,,,
Ahmedabad,12/20/2019,104.25,163.95,712,Severe,,,,,,,,,,
Ahmedabad,12/21/2019,64.25,121.71,206,Poor,,,,,,,,,,
Ahmedabad,12/22/2019,60.17,104.08,170,Moderate,,,,,,,,,,
Ahmedabad,12/23/2019,57.99,97.02,113,Moderate,,,,,,,,,,
Ahmedabad,12/24/2019,49.63,95.51,113,Moderate,,,,,,,,,,
Ahmedabad,12/25/2019,53,98.1,166,Moderate,,,,,,,,,,
Ahmedabad,12/26/2019,52.77,95.25,216,Poor,,,,,,,,,,
Ahmedabad,12/27/2019,39.89,83.69,381,Very Poor,,,,,,,,,,
Ahmedabad,12/28/2019,43.95,85.68,288,Poor,,,,,,,,,,
Ahmedabad,12/29/2019,53.52,89.41,398,Very Poor,,,,,,,,,,
Ahmedabad,12/30/2019,69.1,115.57,703,Severe,,,,,,,,,,
Ahmedabad,12/31/2019,74.18,126.67,385,Very Poor,,,,,,,,,,
Ahmedabad,1/1/2020,79.57,131.62,216,Poor,,,,,,,,,,
Ahmedabad,1/2/2020,72.59,128.86,162,Moderate,,,,,,,,,,
Ahmedabad,1/3/2020,69.54,128.99,220,Poor,,,,,,,,,,
Ahmedabad,1/4/2020,66.2,138.47,254,Poor,,,,,,,,,,
Ahmedabad,1/5/2020,55.99,110.41,255,Poor,,,,,,,,,,
Ahmedabad,1/6/2020,46.96,109.44,175,Moderate,,,,,,,,,,
Ahmedabad,1/7/2020,70.06,161.09,285,Poor,,,,,,,,,,
Ahmedabad,1/8/2020,61.4,118.44,157,Moderate,,,,,,,,,,
Ahmedabad,1/9/2020,38.89,93.4,129,Moderate,,,,,,,,,,
Ahmedabad,1/10/2020,56.14,108.83,129,Moderate,,,,,,,,,,
Ahmedabad,1/11/2020,59.96,109.98,114,Moderate,,,,,,,,,,
Ahmedabad,1/12/2020,83.9,152.94,212,Poor,,,,,,,,,,
Ahmedabad,1/13/2020,89.34,143.84,368,Very Poor,,,,,,,,,,
Ahmedabad,1/14/2020,39.83,44.53,189,Moderate,,,,,,,,,,
Ahmedabad,1/15/2020,53.27,90.4,142,Moderate,,,,,,,,,,
Ahmedabad,1/16/2020,40.07,79.32,152,Moderate,,,,,,,,,,
Ahmedabad,1/17/2020,80.24,219.84,334,Very Poor,,,,,,,,,,
Ahmedabad,1/18/2020,59.51,106.43,547,Severe,,,,,,,,,,
Ahmedabad,1/19/2020,36.05,79.23,375,Very Poor,,,,,,,,,,
Ahmedabad,1/20/2020,36.21,82.86,384,Very Poor,,,,,,,,,,
Ahmedabad,1/21/2020,51.15,123.03,529,Severe,,,,,,,,,,
Ahmedabad,1/22/2020,51.32,121.82,449,Severe,,,,,,,,,,
Ahmedabad,1/23/2020,38.71,88.47,483,Severe,,,,,,,,,,
Ahmedabad,1/28/2020,18.03,66.54,289,Poor,,,,,,,,,,
Ahmedabad,1/29/2020,28.77,73.99,204,Poor,,,,,,,,,,
Ahmedabad,1/30/2020,41.74,92.88,528,Severe,,,,,,,,,,
Ahmedabad,1/31/2020,57.28,109.84,660,Severe,,,,,,,,,,
Ahmedabad,2/1/2020,88.79,125.19,483,Severe,,,,,,,,,,
Ahmedabad,2/2/2020,52.31,97.67,336,Very Poor,,,,,,,,,,
Ahmedabad,2/3/2020,68.19,106.14,272,Poor,,,,,,,,,,
Ahmedabad,2/4/2020,80.59,127.97,571,Severe,,,,,,,,,,
Ahmedabad,2/5/2020,77.56,137.39,568,Severe,,,,,,,,,,
Ahmedabad,2/6/2020,56.5,121.52,387,Very Poor,,,,,,,,,,
Ahmedabad,2/7/2020,66.87,127.71,322,Very Poor,,,,,,,,,,
Ahmedabad,2/8/2020,95.25,160.18,652,Severe,,,,,,,,,,
Ahmedabad,2/9/2020,69.85,124.4,215,Poor,,,,,,,,,,
Ahmedabad,2/10/2020,64.94,116.45,223,Poor,,,,,,,,,,
Ahmedabad,2/11/2020,79.58,145.12,340,Very Poor,,,,,,,,,,
Ahmedabad,2/12/2020,83.67,164.2,475,Severe,,,,,,,,,,
Ahmedabad,2/13/2020,88.83,182.12,974,Severe,,,,,,,,,,
Ahmedabad,2/14/2020,50.55,116.51,412,Severe,,,,,,,,,,
Ahmedabad,2/15/2020,73.04,136.02,480,Severe,,,,,,,,,,
Ahmedabad,2/16/2020,59.47,124.36,388,Very Poor,,,,,,,,,,
Ahmedabad,2/17/2020,62.48,147.78,543,Severe,,,,,,,,,,
Ahmedabad,2/18/2020,85.33,163.52,1226,Severe,,,,,,,,,,
Ahmedabad,2/19/2020,114.79,217.94,1291,Severe,,,,,,,,,,
Ahmedabad,2/20/2020,65.74,164.24,493,Severe,,,,,,,,,,
Ahmedabad,2/21/2020,60.61,133.31,407,Severe,,,,,,,,,,
Ahmedabad,2/22/2020,36.35,97.03,168,Moderate,,,,,,,,,,
Ahmedabad,2/23/2020,54.06,104.74,219,Poor,,,,,,,,,,
Ahmedabad,2/24/2020,68.68,141.39,282,Poor,,,,,,,,,,
Ahmedabad,2/25/2020,73.18,193.22,528,Severe,,,,,,,,,,
Ahmedabad,2/26/2020,137.81,242.98,983,Severe,,,,,,,,,,
Ahmedabad,2/27/2020,94.27,177.11,1262,Severe,,,,,,,,,,
Ahmedabad,2/28/2020,79.68,169.52,962,Severe,,,,,,,,,,
Ahmedabad,2/29/2020,53.86,136.6,421,Severe,,,,,,,,,,
Ahmedabad,3/1/2020,53.06,123.32,475,Severe,,,,,,,,,,
Ahmedabad,3/2/2020,56.2,149.92,508,Severe,,,,,,,,,,
Ahmedabad,3/3/2020,77.58,155.65,460,Severe,,,,,,,,,,
Ahmedabad,3/4/2020,49.16,125.88,246,Poor,,,,,,,,,,
Ahmedabad,3/5/2020,43.75,115.5,261,Poor,,,,,,,,,,
Ahmedabad,3/6/2020,54.05,128.08,308,Very Poor,,,,,,,,,,
Ahmedabad,3/7/2020,51.32,140.9,359,Very Poor,,,,,,,,,,
Ahmedabad,3/8/2020,35.04,85.35,325,Very Poor,,,,,,,,,,
Ahmedabad,3/9/2020,37.02,90.26,170,Moderate,,,,,,,,,,
Ahmedabad,3/10/2020,37.67,94.36,116,Moderate,,,,,,,,,,
Ahmedabad,3/11/2020,31.12,80.79,152,Moderate,,,,,,,,,,
Ahmedabad,3/12/2020,41.19,114.05,218,Poor,,,,,,,,,,
Ahmedabad,3/13/2020,41.72,97.7,302,Very Poor,,,,,,,,,,
Ahmedabad,3/14/2020,39.57,111.46,170,Moderate,,,,,,,,,,
Ahmedabad,3/15/2020,39.42,115.8,215,Poor,,,,,,,,,,
Ahmedabad,3/16/2020,36.03,90.32,222,Poor,,,,,,,,,,
Ahmedabad,3/17/2020,53.07,112.92,310,Very Poor,,,,,,,,,,
Ahmedabad,3/18/2020,58.54,124.58,487,Severe,,,,,,,,,,
Ahmedabad,3/19/2020,101.09,162.86,988,Severe,,,,,,,,,,
Ahmedabad,3/21/2020,74.43,132.17,296,Poor,,,,,,,,,,
Ahmedabad,3/22/2020,48.16,122.17,180,Moderate,,,,,,,,,,
Ahmedabad,3/23/2020,44.61,112.32,247,Poor,,,,,,,,,,
Ahmedabad,3/24/2020,31.89,98.52,135,Moderate,,,,,,,,,,
Ahmedabad,3/25/2020,33.25,91.38,195,Moderate,,,,,,,,,,
Ahmedabad,3/26/2020,43.67,91.12,216,Poor,,,,,,,,,,
Ahmedabad,3/27/2020,22.93,37.12,193,Moderate,,,,,,,,,,
Ahmedabad,3/28/2020,37.73,72.43,160,Moderate,,,,,,,,,,
Ahmedabad,3/29/2020,20.67,75.48,125,Moderate,,,,,,,,,,
Ahmedabad,3/30/2020,28.55,89.1,140,Moderate,,,,,,,,,,
Ahmedabad,3/31/2020,29.97,98.96,145,Moderate,,,,,,,,,,
Ahmedabad,4/1/2020,24.79,86.06,153,Moderate,,,,,,,,,,
Ahmedabad,4/2/2020,25.52,88.12,164,Moderate,,,,,,,,,,
Ahmedabad,4/3/2020,33.48,87.96,173,Moderate,,,,,,,,,,
Ahmedabad,4/4/2020,39.44,84.83,182,Moderate,,,,,,,,,,
Ahmedabad,4/5/2020,43.77,87.96,152,Moderate,,,,,,,,,,
Ahmedabad,4/6/2020,46.64,95.3,145,Moderate,,,,,,,,,,
Ahmedabad,4/7/2020,45.8,104.5,159,Moderate,,,,,,,,,,
Ahmedabad,4/8/2020,36.3,90.07,183,Moderate,,,,,,,,,,
Ahmedabad,4/9/2020,32.12,89.74,168,Moderate,,,,,,,,,,
Ahmedabad,4/10/2020,30.73,78.56,113,Moderate,,,,,,,,,,
Ahmedabad,4/11/2020,30.18,74.99,89,Satisfactory,,,,,,,,,,
Ahmedabad,4/12/2020,26.7,72.83,101,Moderate,,,,,,,,,,
Ahmedabad,4/13/2020,18.77,61.54,95,Satisfactory,,,,,,,,,,
Ahmedabad,4/14/2020,31.16,72.09,89,Satisfactory,,,,,,,,,,
Ahmedabad,4/15/2020,23.69,64.81,88,Satisfactory,,,,,,,,,,
Ahmedabad,4/16/2020,38.65,81.47,95,Satisfactory,,,,,,,,,,
Ahmedabad,4/17/2020,30.8,76.25,92,Satisfactory,,,,,,,,,,
Ahmedabad,4/18/2020,30.69,107.31,96,Satisfactory,,,,,,,,,,
Ahmedabad,4/19/2020,21.27,65.12,99,Satisfactory,,,,,,,,,,
Ahmedabad,4/20/2020,29.84,77.98,86,Satisfactory,,,,,,,,,,
Ahmedabad,4/21/2020,27.81,73.99,87,Satisfactory,,,,,,,,,,
Ahmedabad,4/22/2020,32.11,94.34,101,Moderate,,,,,,,,,,
Ahmedabad,4/23/2020,31.67,81.09,106,Moderate,,,,,,,,,,
Ahmedabad,4/24/2020,27.19,82.36,110,Moderate,,,,,,,,,,
Ahmedabad,4/25/2020,28.25,70.48,98,Satisfactory,,,,,,,,,,
Ahmedabad,4/26/2020,25.91,73.35,101,Moderate,,,,,,,,,,
Ahmedabad,4/27/2020,31.76,81.16,117,Moderate,,,,,,,,,,
Ahmedabad,4/28/2020,32.55,87.41,130,Moderate,,,,,,,,,,
Ahmedabad,4/29/2020,27.15,76.73,122,Moderate,,,,,,,,,,
Ahmedabad,4/30/2020,26.93,74.38,128,Moderate,,,,,,,,,,
Ahmedabad,5/1/2020,28.71,89.91,128,Moderate,,,,,,,,,,
Ahmedabad,5/2/2020,22.56,63.23,131,Moderate,,,,,,,,,,
Ahmedabad,5/3/2020,23.82,62.1,121,Moderate,,,,,,,,,,
Ahmedabad,5/4/2020,23.73,69.88,130,Moderate,,,,,,,,,,
Ahmedabad,5/5/2020,33.47,134.83,143,Moderate,,,,,,,,,,
Ahmedabad,5/6/2020,26.52,79.38,146,Moderate,,,,,,,,,,
Ahmedabad,5/7/2020,30.45,75.08,135,Moderate,,,,,,,,,,
Ahmedabad,5/8/2020,26.79,66.34,127,Moderate,,,,,,,,,,
Ahmedabad,5/9/2020,23.79,74.56,122,Moderate,,,,,,,,,,
Ahmedabad,5/10/2020,26.17,62.14,125,Moderate,,,,,,,,,,
Ahmedabad,5/11/2020,21.31,66.1,125,Moderate,,,,,,,,,,
Ahmedabad,5/12/2020,21.94,69.06,135,Moderate,,,,,,,,,,
Ahmedabad,5/13/2020,23.19,67.28,117,Moderate,,,,,,,,,,
Ahmedabad,5/14/2020,21.9,64.39,127,Moderate,,,,,,,,,,
Ahmedabad,5/15/2020,19.15,78.8,125,Moderate,,,,,,,,,,
Ahmedabad,5/16/2020,35.75,107.68,136,Moderate,,,,,,,,,,
Ahmedabad,5/17/2020,27.28,63.5,137,Moderate,,,,,,,,,,
Ahmedabad,5/18/2020,20.85,61.13,133,Moderate,,,,,,,,,,
Ahmedabad,5/19/2020,23.98,56.9,133,Moderate,,,,,,,,,,
Ahmedabad,5/20/2020,25.6,82.26,132,Moderate,,,,,,,,,,
Ahmedabad,5/21/2020,33.35,84.99,130,Moderate,,,,,,,,,,
Ahmedabad,5/22/2020,31.38,90.28,142,Moderate,,,,,,,,,,
Ahmedabad,5/23/2020,29.26,82.26,135,Moderate,,,,,,,,,,
Ahmedabad,5/24/2020,25.47,67.79,140,Moderate,,,,,,,,,,
Ahmedabad,5/25/2020,24.84,70.95,126,Moderate,,,,,,,,,,
Ahmedabad,5/26/2020,29.78,99.14,126,Moderate,,,,,,,,,,
Ahmedabad,5/27/2020,31.25,89.65,123,Moderate,,,,,,,,,,
Ahmedabad,5/28/2020,30.7,86.02,117,Moderate,,,,,,,,,,
Ahmedabad,5/29/2020,23.91,81,126,Moderate,,,,,,,,,,
Ahmedabad,5/30/2020,25.71,66.36,112,Moderate,,,,,,,,,,
Ahmedabad,5/31/2020,22.83,67.92,104,Moderate,,,,,,,,,,
Ahmedabad,6/1/2020,31.02,312.28,126,Moderate,,,,,,,,,,
Ahmedabad,6/2/2020,131.88,173.4,152,Moderate,,,,,,,,,,
Ahmedabad,6/4/2020,26.08,84.25,101,Moderate,,,,,,,,,,
Ahmedabad,6/5/2020,30.72,88.9,92,Satisfactory,,,,,,,,,,
Ahmedabad,6/6/2020,33.19,65.77,95,Satisfactory,,,,,,,,,,
Ahmedabad,6/7/2020,20.67,69.5,93,Satisfactory,,,,,,,,,,
Ahmedabad,6/8/2020,22.92,70.97,97,Satisfactory,,,,,,,,,,
Ahmedabad,6/9/2020,21.17,81.73,84,Satisfactory,,,,,,,,,,
Ahmedabad,6/10/2020,23.62,94.06,101,Moderate,,,,,,,,,,
Ahmedabad,6/11/2020,20.4,66.21,92,Satisfactory,,,,,,,,,,
Ahmedabad,6/12/2020,21.4,93.89,105,Moderate,,,,,,,,,,
Ahmedabad,6/13/2020,21.72,62.28,98,Satisfactory,,,,,,,,,,
Ahmedabad,6/14/2020,24.1,87.14,96,Satisfactory,,,,,,,,,,
Ahmedabad,6/15/2020,21.21,92.72,96,Satisfactory,,,,,,,,,,
Ahmedabad,6/16/2020,31.49,94.09,80,Satisfactory,,,,,,,,,,
Ahmedabad,6/17/2020,14.79,11.5,95,Satisfactory,,,,,,,,,,
Ahmedabad,6/19/2020,17.65,135.16,108,Moderate,,,,,,,,,,
Ahmedabad,6/20/2020,22.9,120.7,124,Moderate,,,,,,,,,,
Ahmedabad,6/21/2020,24.28,138.12,106,Moderate,,,,,,,,,,
Ahmedabad,6/22/2020,19.02,98.37,75,Satisfactory,,,,,,,,,,
Ahmedabad,6/23/2020,22.2,88.99,85,Satisfactory,,,,,,,,,,
Ahmedabad,6/24/2020,30.29,,91,Satisfactory,,,,,,,,,,
Ahmedabad,6/25/2020,32.56,142.43,95,Satisfactory,,,,,,,,,,
Ahmedabad,6/26/2020,36.48,150.65,93,Satisfactory,,,,,,,,,,
Ahmedabad,6/27/2020,62.12,118.67,92,Satisfactory,,,,,,,,,,
Ahmedabad,6/28/2020,31.57,,82,Satisfactory,,,,,,,,,,
Ahmedabad,6/29/2020,29.75,127.98,74,Satisfactory,,,,,,,,,,
Ahmedabad,6/30/2020,40.02,121.1,98,Satisfactory,,,,,,,,,,
Ahmedabad,7/1/2020,37.63,,119,Moderate,,,,,,,,,,
Aizawl,7/3/2020,31.21,38.66,52,Satisfactory,,,,,,,,,,
Aizawl,7/4/2020,38.39,46.68,60,Satisfactory,,,,,,,,,,
Aizawl,7/5/2020,43.23,50.83,62,Satisfactory,,,,,,,,,,
Aizawl,7/6/2020,33.82,41.03,70,Satisfactory,,,,,,,,,,
Aizawl,7/7/2020,27.14,35.04,54,Satisfactory,,,,,,,,,,
Aizawl,7/8/2020,27.32,35.75,40,Good,,,,,,,,,,
Aizawl,7/9/2020,31.76,41.51,51,Satisfactory,,,,,,,,,,
Aizawl,7/10/2020,43.8,53.59,63,Satisfactory,,,,,,,,,,
Aizawl,7/11/2020,35.48,44.02,69,Satisfactory,,,,,,,,,,
Aizawl,7/12/2020,51.27,60.05,70,Satisfactory,,,,,,,,,,
Aizawl,7/13/2020,33.24,40.33,71,Satisfactory,,,,,,,,,,
Aizawl,7/14/2020,35.34,41.55,53,Satisfactory,,,,,,,,,,
Aizawl,7/15/2020,47.34,56.65,66,Satisfactory,,,,,,,,,,
Aizawl,7/16/2020,53.64,62.86,92,Satisfactory,,,,,,,,,,
Aizawl,7/17/2020,54.9,62.7,89,Satisfactory,,,,,,,,,,
Aizawl,7/18/2020,44.64,53.86,82,Satisfactory,,,,,,,,,,
Aizawl,7/19/2020,51.33,60.03,71,Satisfactory,,,,,,,,,,
Aizawl,7/20/2020,34.54,41.95,81,Satisfactory,,,,,,,,,,
Aizawl,7/21/2020,39.47,48.07,60,Satisfactory,,,,,,,,,,
Aizawl,7/22/2020,27.27,33.9,51,Satisfactory,,,,,,,,,,
Aizawl,7/23/2020,38.6,49.19,62,Satisfactory,,,,,,,,,,
Aizawl,7/24/2020,36.22,48.66,64,Satisfactory,,,,,,,,,,
Aizawl,7/25/2020,30.35,39.84,54,Satisfactory,,,,,,,,,,
Aizawl,7/26/2020,24.05,41.95,43,Good,,,,,,,,,,
Aizawl,7/27/2020,26.47,33.51,44,Good,,,,,,,,,,
Aizawl,7/28/2020,35.13,43.65,48,Good,,,,,,,,,,
Aizawl,7/29/2020,33.19,42.17,61,Satisfactory,,,,,,,,,,
Aizawl,7/30/2020,24.92,31.74,45,Good,,,,,,,,,,
Aizawl,7/31/2020,39.15,45.79,59,Satisfactory,,,,,,,,,,
Aizawl,8/1/2020,38.01,45.39,64,Satisfactory,,,,,,,,,,
Aizawl,8/2/2020,30.06,35.53,55,Satisfactory,,,,,,,,,,
Aizawl,8/3/2020,21.7,27.32,41,Good,,,,,,,,,,
Aizawl,8/4/2020,28.33,33.24,42,Good,,,,,,,,,,
Aizawl,8/5/2020,46.26,49.81,64,Satisfactory,,,,,,,,,,
Aizawl,8/6/2020,40.72,48.87,76,Satisfactory,,,,,,,,,,
Aizawl,8/7/2020,22.63,28.06,49,Good,,,,,,,,,,
Aizawl,8/8/2020,15.06,19.85,33,Good,,,,,,,,,,
Aizawl,8/9/2020,19.5,25.12,31,Good,,,,,,,,,,
Aizawl,8/10/2020,10.48,14.73,24,Good,,,,,,,,,,
Aizawl,8/11/2020,11.79,18.9,24,Good,,,,,,,,,,
Aizawl,8/12/2020,9.53,20.94,23,Good,,,,,,,,,,
Aizawl,8/13/2020,8.53,11.26,20,Good,,,,,,,,,,
Aizawl,8/14/2020,10.42,14.56,19,Good,,,,,,,,,,
Aizawl,8/15/2020,5.74,9.67,19,Good,,,,,,,,,,
Aizawl,8/16/2020,3.14,5.83,19,Good,,,,,,,,,,
Aizawl,8/17/2020,1.97,4.06,18,Good,,,,,,,,,,
Aizawl,8/18/2020,5.4,9.88,19,Good,,,,,,,,,,
Aizawl,8/19/2020,3.55,7.84,19,Good,,,,,,,,,,
Aizawl,8/20/2020,3.85,6.78,19,Good,,,,,,,,,,
Aizawl,8/21/2020,4.49,8.9,19,Good,,,,,,,,,,
Aizawl,8/22/2020,7.92,12.97,20,Good,,,,,,,,,,
Aizawl,8/23/2020,8.24,13.13,20,Good,,,,,,,,,,
Aizawl,8/24/2020,5.48,9.88,19,Good,,,,,,,,,,
Aizawl,8/25/2020,6.32,11.92,19,Good,,,,,,,,,,
Aizawl,8/26/2020,10.16,14.63,19,Good,,,,,,,,,,
Aizawl,8/27/2020,6.15,8.99,20,Good,,,,,,,,,,
Aizawl,8/28/2020,3.93,6.85,20,Good,,,,,,,,,,
Aizawl,8/29/2020,13.61,17.4,20,Good,,,,,,,,,,
Aizawl,8/30/2020,13.29,19.14,24,Good,,,,,,,,,,
Aizawl,8/31/2020,16.09,20.04,24,Good,,,,,,,,,,
Aizawl,9/1/2020,25.35,31.71,35,Good,,,,,,,,,,
Aizawl,9/2/2020,27.97,33.56,46,Good,,,,,,,,,,
Aizawl,9/3/2020,23.72,28.88,46,Good,,,,,,,,,,
Aizawl,9/4/2020,21.05,24.86,33,Good,,,,,,,,,,
Aizawl,9/5/2020,14.82,19.67,31,Good,,,,,,,,,,
Aizawl,9/6/2020,8.3,12.62,21,Good,,,,,,,,,,
Aizawl,9/7/2020,12.42,18,20,Good,,,,,,,,,,
Aizawl,9/8/2020,17.92,25.29,26,Good,,,,,,,,,,
Aizawl,9/9/2020,18.83,24.52,32,Good,,,,,,,,,,
Aizawl,9/10/2020,6.53,10.27,24,Good,,,,,,,,,,
Aizawl,9/11/2020,8.97,14.44,20,Good,,,,,,,,,,
Aizawl,9/12/2020,14.67,19.13,22,Good,,,,,,,,,,
Aizawl,9/13/2020,16.13,21.52,22,Good,,,,,,,,,,
Aizawl,9/14/2020,13.4,19.09,27,Good,,,,,,,,,,
Aizawl,9/15/2020,9.72,14.84,20,Good,,,,,,,,,,
Aizawl,9/16/2020,9.03,13.23,19,Good,,,,,,,,,,
Aizawl,9/17/2020,1.96,4.32,21,Good,,,,,,,,,,
Aizawl,9/18/2020,3.47,9.67,21,Good,,,,,,,,,,
Aizawl,9/19/2020,3.62,7.84,20,Good,,,,,,,,,,
Aizawl,9/20/2020,3.43,7.24,20,Good,,,,,,,,,,
Aizawl,9/21/2020,3.68,7.45,19,Good,,,,,,,,,,
Aizawl,9/22/2020,4.52,9.11,19,Good,,,,,,,,,,
Aizawl,9/23/2020,3.96,8.56,20,Good,,,,,,,,,,
Aizawl,9/24/2020,2.33,6.33,20,Good,,,,,,,,,,
Aizawl,9/25/2020,2.17,4.57,19,Good,,,,,,,,,,
Aizawl,9/26/2020,2.49,7.33,31,Good,,,,,,,,,,
Aizawl,9/27/2020,2.81,6.19,20,Good,,,,,,,,,,
Aizawl,9/28/2020,5.2,,19,Good,,,,,,,,,,
Aizawl,9/29/2020,14.44,22.3,25,Good,,,,,,,,,,
Aizawl,9/30/2020,10.08,13.04,23,Good,,,,,,,,,,
Aizawl,10/1/2020,1.54,2.79,19,Good,,,,,,,,,,
Aizawl,10/3/2020,0.99,8.1,19,Good,,,,,,,,,,
Aizawl,10/4/2020,1.4,5.8,19,Good,,,,,,,,,,
Aizawl,10/5/2020,0.98,4.59,19,Good,,,,,,,,,,
Aizawl,10/6/2020,1.19,4.99,19,Good,,,,,,,,,,
Aizawl,10/7/2020,1.14,6.19,19,Good,,,,,,,,,,
Aizawl,10/8/2020,,1.99,20,Good,,,,,,,,,,
Aizawl,10/9/2020,1.25,9.1,20,Good,,,,,,,,,,
Aizawl,10/10/2020,5.92,19.02,20,Good,,,,,,,,,,
Aizawl,10/11/2020,2.46,12.72,19,Good,,,,,,,,,,
Aizawl,10/12/2020,2.63,9.03,19,Good,,,,,,,,,,
Aizawl,10/13/2020,2.88,13.68,20,Good,,,,,,,,,,
Aizawl,10/14/2020,2.76,13.65,20,Good,,,,,,,,,,
Aizawl,10/15/2020,8.62,32.1,25,Good,,,,,,,,,,
Aizawl,10/16/2020,7.98,28.92,33,Good,,,,,,,,,,
Aizawl,10/17/2020,1.39,7.21,21,Good,,,,,,,,,,
Aizawl,10/18/2020,0.16,3.16,19,Good,,,,,,,,,,
Aizawl,10/19/2020,0.24,1.15,19,Good,,,,,,,,,,
Aizawl,10/20/2020,0.28,10.02,20,Good,,,,,,,,,,
Aizawl,10/21/2020,1.89,9.27,20,Good,,,,,,,,,,
Aizawl,10/22/2020,4.49,5.39,20,Good,,,,,,,,,,
Amaravati,10/24/2020,81.4,124.5,184,Moderate,,,,,,,,,,
Amaravati,10/25/2020,78.32,129.06,197,Moderate,,,,,,,,,,
Amaravati,10/26/2020,88.76,135.32,198,Moderate,,,,,,,,,,
Amaravati,10/27/2020,64.18,104.09,188,Moderate,,,,,,,,,,
Amaravati,10/28/2020,72.47,114.84,173,Moderate,,,,,,,,,,
Amaravati,10/29/2020,69.8,114.86,165,Moderate,,,,,,,,,,
Amaravati,10/30/2020,73.96,113.56,191,Moderate,,,,,,,,,,
Amaravati,10/31/2020,89.9,140.2,191,Moderate,,,,,,,,,,
Amaravati,11/1/2020,87.14,130.52,227,Poor,,,,,,,,,,
Amaravati,11/2/2020,84.64,125,168,Moderate,,,,,,,,,,
Amaravati,11/3/2020,88.36,121.77,198,Moderate,,,,,,,,,,
Amaravati,11/4/2020,96.83,139.36,201,Poor,,,,,,,,,,
Amaravati,11/5/2020,117.46,181.64,252,Poor,,,,,,,,,,
Amaravati,11/6/2020,122.88,208.86,310,Very Poor,,,,,,,,,,
Amaravati,11/7/2020,74.28,141.22,196,Moderate,,,,,,,,,,
Amaravati,11/8/2020,50.32,102.77,132,Moderate,,,,,,,,,,
Amaravati,11/9/2020,58.47,115.27,147,Moderate,,,,,,,,,,
Amaravati,11/10/2020,89.35,131.48,179,Moderate,,,,,,,,,,
Amaravati,11/11/2020,64.42,99.74,145,Moderate,,,,,,,,,,
Amaravati,11/12/2020,69.4,98.94,115,Moderate,,,,,,,,,,
Amaravati,11/13/2020,71.07,109.65,140,Moderate,,,,,,,,,,
Amaravati,11/14/2020,79.76,129.81,156,Moderate,,,,,,,,,,
Amaravati,11/15/2020,108.06,167.62,225,Poor,,,,,,,,,,
Amaravati,11/16/2020,100.75,172.04,251,Poor,,,,,,,,,,
Amaravati,11/17/2020,106.25,171.56,228,Poor,,,,,,,,,,
Amaravati,11/18/2020,83.79,141.83,223,Poor,,,,,,,,,,
Amaravati,11/19/2020,79.98,147.74,170,Moderate,,,,,,,,,,
Amaravati,11/20/2020,76.27,152.59,165,Moderate,,,,,,,,,,
Amaravati,11/21/2020,86.5,147.95,159,Moderate,,,,,,,,,,
Amaravati,11/22/2020,100.62,167.75,232,Poor,,,,,,,,,,
Amaravati,11/23/2020,110.73,171.47,242,Poor,,,,,,,,,,
Amaravati,11/24/2020,107.7,170.21,274,Poor,,,,,,,,,,
Amaravati,11/25/2020,104.81,192.2,259,Poor,,,,,,,,,,
Amaravati,11/26/2020,89.95,175.16,225,Poor,,,,,,,,,,
Amaravati,11/27/2020,74.58,138.6,177,Moderate,,,,,,,,,,
Amaravati,11/28/2020,56.68,109.33,120,Moderate,,,,,,,,,,
Amaravati,11/29/2020,61.03,131.62,120,Moderate,,,,,,,,,,
Amaravati,11/30/2020,59.03,108.83,120,Moderate,,,,,,,,,,
Amaravati,12/1/2020,61.88,109.82,132,Moderate,,,,,,,,,,
Amaravati,12/2/2020,71.57,137.48,136,Moderate,,,,,,,,,,
Amaravati,12/3/2020,92.44,174.75,182,Moderate,,,,,,,,,,
Amaravati,12/4/2020,92.9,162.69,222,Poor,,,,,,,,,,
Amaravati,12/5/2020,85.15,151.97,230,Poor,,,,,,,,,,
